review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R31CLLCSDW2N1F,5,0,0,N,Y
R3BGNKWTW4UQ1M,5,0,0,N,Y
R2AJJZ26CCZJRS,2,0,0,N,Y
R154E0796CP3UD,5,0,0,N,N
R1XNMYEN4Q8QQL,3,0,0,N,Y
R3MKKXQMVRR1GG,5,0,0,N,Y
R1M05TTTXA7QZH,5,2,2,N,N
R31L7E1XWRI4MF,5,0,0,N,Y
RH1XN913J0B8R,5,0,0,N,Y
R2CB7JAWANIFR1,1,0,0,N,Y
RAW1YTYW7K4HF,3,0,1,N,Y
R34QBQ24VT4NPN,1,0,0,N,N
R37N86KRIBGHR8,5,0,0,N,Y
R3V4F97WZCBP3V,5,0,0,N,Y
R28V8DEKFCQ1CK,5,1,1,N,Y
R3N04HZN3CO7H3,5,1,1,N,N
R37ZP1EPWULCLD,3,0,0,N,Y
R3K0BQDL81K95W,4,4,5,N,Y
R1LR1UPQ58OS5A,1,0,0,N,Y
R3BE1TT5V2L1CD,1,0,0,N,Y
R2AGDG32UTISMV,4,2,3,N,Y
R3QDRJ5ULLMITH,5,0,0,N,Y
R39UR0TS6VYM54,5,1,1,N,Y
R1F6PEMW8BQR6R,5,0,0,N,Y
R35M11CXO3UKH8,5,0,0,N,Y
R3D7D5B5U153LX,3,0,0,N,Y
R3W2L7XMULVEMX,5,0,0,N,Y
R2YJAIMXIJO07N,2,1,2,N,Y
R1HXA4YGVFTHG7,5,1,1,N,Y
R2SVSATC4ZEHHQ,2,0,0,N,Y
RSVVQPN4QHK66,3,0,0,N,N
R3LGVZFELUYEOL,1,0,0,N,Y
R3370T5IXQQ7G6,4,0,0,N,Y
R22Y4PMS4HJBW9,1,0,0,N,Y
R23OJE730QU0R,3,1,1,N,Y
R1HTJNPIHN5UD4,4,1,1,N,Y
R1H3UUSMRGWKER,2,0,0,N,Y
RK296XJR7CJ78,4,0,0,N,Y
R3OYDQONRA9A9L,5,0,0,N,Y
R2DT0LWDZKQITI,4,1,1,N,N
R3BBDD4TOD4HJ,5,0,0,N,Y
R2KV8J0BU6RQFU,5,0,0,N,N
RWR7X1OKEIWT5,5,0,0,N,Y
R2R0ILJT9HTND9,4,1,1,N,Y
R2IKCH1FJYGS40,4,0,0,N,Y
R2C909TVGYT7WB,1,0,0,N,Y
R3BCNT20NCRTM4,3,0,1,N,Y
R210VDG92LGE71,3,0,0,N,Y
R2UR6ZIOD9I7FD,5,0,0,N,Y
RD221LW49OLCG,1,0,0,N,Y
R1KDF7ZS8EXR1,5,1,1,N,Y
RAXN7VFVI8LHQ,5,0,0,N,Y
R2CAXX98AG4DVN,2,0,0,N,Y
R1KSNNPDMLUWNR,5,0,0,N,Y
RMJOUYEN7RBH3,1,2,2,N,Y
R1YLTTRDYAVK0W,5,0,0,N,Y
R38EAQIL4KK9P8,5,0,0,N,Y
R13IV23ZJDO5WD,5,0,0,N,Y
R37TCGLGL1KR3Z,5,0,0,N,Y
RR5RF8M9GXUKM,4,1,1,N,Y
R235NS321YC9KT,5,1,2,N,Y
R3NL017JY2UU1K,5,0,0,N,N
R1X066GTCW8VK6,3,2,2,N,Y
R1WSMEISZVO0CS,1,0,0,N,Y
RPQETMYQ9CO6Z,5,1,1,N,Y
RMP2DEOIX81R3,5,1,1,N,Y
RXLHJ75JGY88F,5,1,2,N,Y
R2FQDKQWDP8G69,1,1,2,N,Y
R30D5PLCP5LGGQ,5,4,4,N,Y
R1BABJHUOY17BJ,2,0,0,N,Y
R34FMVU2B67UHC,5,0,0,N,Y
R2KENEG5YBIA67,4,0,0,N,Y
RTHHR5M361AEE,4,0,0,N,Y
R3J3XQ7Q1H0G35,3,3,4,N,Y
R2RB2I5ORR6WP9,1,13,15,N,Y
RAWD0C2WK0H8D,5,0,0,N,Y
R2Y6ZIYWDB0Y9A,3,0,1,N,Y
R2CIEBW9650RQ5,1,3,3,N,Y
RLXP1V46ESU3Q,2,1,1,N,Y
R14TZ7VYE2DIV2,2,0,0,N,Y
R2D9QF2FOX9SIR,5,0,0,N,Y
RR92LLZ3MBIPR,5,0,0,N,Y
RGPL2YO5VC14F,4,0,0,N,Y
RHTAWJWPMSOMU,2,0,0,N,N
R3VXOQG2KXM5AW,5,1,2,N,Y
R34OTF5V4QFZ17,5,0,0,N,Y
RSCX6GV3KAKOB,5,0,0,N,Y
R2QDDV3QKCSTX4,3,2,4,N,Y
R3NWD77H7KM2FL,4,0,0,N,Y
R1WGDB00MNJDI1,3,0,0,N,Y
R1G71WB0FMH2K2,4,0,0,N,Y
R3V9LZN7VGQ7XD,4,0,0,N,Y
R6OXHUYYAY71X,5,0,0,N,Y
RQPNW65EY3R81,4,0,0,N,Y
R11RJZUVOG461C,5,0,0,N,Y
RXJWGW84JGSLR,5,0,0,N,Y
R3BUCG5YLJY330,5,0,0,N,Y
R5TRD9O87A4W,4,0,0,N,Y
R29BGAD9NBZNHZ,5,0,0,N,Y
R57CK4NA6M9X6,4,0,0,N,Y
R3R0ELYMKDH88Q,5,0,0,N,Y
R1LJZ0JBJZ9S5M,1,0,0,N,Y
R1W1K2P5CFNH08,4,0,0,N,Y
R31GCOLXSU2CBM,1,0,0,N,Y
R31ATDBQ59IPQN,5,0,0,N,Y
R1I28VHJ5GHQJ7,5,8,12,N,Y
R1PYWH3A1ID160,5,0,0,N,Y
R3YMF9XPQ6JOR,2,0,0,N,Y
R35T3EJG7J6PGO,3,0,0,N,Y
R3SZXQS6NSIGZ0,5,0,0,N,Y
R3W072C0J90ZF9,5,0,0,N,Y
R1ESWIV3925O2B,4,1,2,N,Y
RKVBMGOBM14OA,5,0,0,N,Y
R2XHS1CFZ9HVPP,5,1,1,N,Y
R2OK2GLGO2PHAS,4,0,0,N,Y
RZFREOQH4MAZ,5,0,1,N,N
R37A2GZ31ZH1NF,5,0,0,N,Y
R3TB88R0RAWP4W,4,0,0,N,Y
R1BCCCE8R3E5VG,5,27,35,N,N
RCGE2KCJHSDZA,3,2,2,N,Y
R3GTB6K25WHI1Q,1,0,0,N,Y
R1HJDW5HEWGA3M,4,0,0,N,Y
R1LMARP2O0VOMT,5,0,0,N,Y
R3TYPSXLMMETZS,5,1,2,N,Y
RGV7SKQAMOMOX,5,0,1,N,Y
RHOCNQE50LVXQ,2,0,0,N,Y
R3RUZZGC1BC25F,3,0,0,N,Y
R39AMKBTU53L8P,3,0,0,N,N
R3P485MGYMX3AO,5,0,0,N,Y
R3D2O7JX0SBZN8,2,0,1,N,Y
R1ICVHNQ5X5EE5,5,0,0,N,Y
RXPZC5XF9BSPO,5,0,1,N,Y
R337J3PSWEQNDR,5,0,0,N,Y
R2MDB5VTVXK2EO,5,1,2,N,Y
R1SM9205CTA5B,5,3,3,N,N
R12MKSASDG4SBW,5,0,0,N,Y
R3K628CMB0GH2E,5,7,8,N,N
R24E11ITW5IJ7Y,5,0,0,N,Y
R3R7WZZ79FVLW5,5,1,1,N,Y
R1LT6TB93E2FBH,5,0,0,N,Y
R2MVS6GJO3SSUW,5,0,0,N,Y
R1MFGMGKY5N8LI,1,0,0,N,Y
R1XQU4JCW2NF8H,5,0,0,N,Y
R2PUAHCOFZN8EV,2,0,1,N,Y
R27MLK1BCNGXUL,5,0,0,N,Y
R23S39YAGG2XQF,5,0,0,N,Y
R2CPUO1GZOXYXJ,5,1,1,N,Y
R2IABKIHBALKVC,5,0,0,N,Y
R2UA1O0ZJMSBKJ,5,2,2,N,Y
R3K520LFWAC6RL,5,0,0,N,N
RY1H6RMS3WCZ8,5,1,1,N,Y
R1WMA90M6U6ZCB,5,0,0,N,Y
RJOJ24F725UO3,5,0,0,N,Y
R3G22XOAO35UOL,5,4,6,N,Y
R3TNRFVID2WHZH,5,2,2,N,Y
R3VB33EMYJ59A9,5,0,0,N,Y
R3V3V1TP2RC8VE,4,0,0,N,Y
RSU5GZCBWYXT2,5,0,0,N,Y
R2YXGS2P41LC0E,5,0,0,N,Y
RB2KHCYDPC3W8,5,0,0,N,Y
R1ZQW1F923L8T1,5,2,2,N,Y
R2CKJQGHCR4XVU,4,5,7,N,Y
R2DOLK95R10O8O,4,0,0,N,Y
R3VG0WD0A5DKN0,5,0,0,N,Y
RES4USF1CHTUV,5,0,0,N,Y
R2OJCLGJXFK1JV,5,1,1,N,N
R23JLPKNGQ68Z6,5,2,2,N,Y
RH5UWO11VE7YP,5,0,0,N,Y
R1C8EJQVGJG8D5,5,0,1,N,Y
R16TG8A1JDPHDN,5,1,1,N,Y
R3DMESW3EEAPK9,3,2,5,N,Y
RC52SXAH93059,5,4,4,N,Y
R1TRV85PPPP8GT,5,0,0,N,Y
R20FENGA4YIOSC,5,0,0,N,Y
R24QR56EPR3N9K,4,0,0,N,Y
RH0OA1MIQ8LQA,5,1,1,N,Y
RWM9UYA4VHW70,5,0,0,N,Y
RLEJFGIZCN3R,5,0,0,N,Y
RG9T3JDQF2UZG,5,0,0,N,Y
RWEW623ZKG6ML,5,1,1,N,Y
R2TCAVPUWFVZXD,5,0,0,N,Y
R28IEYIN21KTJO,4,0,0,N,N
R214A5R10QE6ZV,1,1,1,N,Y
RRHXRGDZ2HPJH,4,0,0,N,Y
R879SLOI23RC3,4,0,0,N,Y
RSGWJ8YXZE3H7,1,0,0,N,Y
RKN2EL6ULZASS,5,0,1,N,Y
RNZ47X7FRMPAU,4,0,0,N,Y
R38REY9OSR65CP,5,0,0,N,Y
R3RA24WJWSIDPF,4,0,0,N,Y
R2NSXJZYJST13F,4,0,0,N,Y
R3AGOM6B2653X9,5,0,0,N,Y
RWLLTSYZFG4XT,5,0,0,N,Y
RLD229SS5IJJE,5,1,1,N,Y
R2HSBNCNWV31AA,5,0,0,N,Y
R1LY1OAO7KTKLW,5,0,0,N,Y
RXGET0DK2G2P8,5,0,0,N,Y
R2O9YIVPJD3FK8,5,0,0,N,Y
R3VZ207WS4023O,4,0,0,N,Y
R19HXPXOFE9KKQ,4,0,0,N,Y
RNA153HJWIPK4,4,1,1,N,Y
RDWUR6UKT537Z,5,0,1,N,Y
RHU9LFNOIZL1,5,9,11,N,Y
R3REQBSUYLBH78,5,0,0,N,Y
R1B0KIU0SGDD6E,5,0,0,N,Y
R1PWSRKTHUQSNQ,1,1,1,N,Y
R2Z8IZ9EJBIRRW,5,0,0,N,Y
R1WAQMDGE5AZMK,1,0,0,N,Y
R3LNA0QHXWHPW6,2,0,0,N,Y
R2F0C2SVRM9Q4A,5,0,0,N,Y
R2WJC7V8DPIZ3K,5,0,0,N,Y
R2JDKNPVQ5CK43,2,2,2,N,N
R2SBCX1BFBHON,5,0,0,N,Y
RHBKOTUJ40JQC,5,1,1,N,Y
R1D1B752VSPL22,1,1,1,N,Y
RG7506HHI130S,5,0,1,N,Y
R1OQALOPX9S6NC,5,0,0,N,Y
R2HKVG7RZNGNZE,5,0,0,N,Y
R2397YA6RXS600,1,0,4,N,Y
R1DJRY7NG6JY5I,4,0,0,N,Y
RADANZT6HBM7U,4,0,0,N,Y
RR8XUB4DZBP9M,5,0,0,N,Y
R3Q6YGBA32PVVF,5,0,0,N,Y
R1LL1WB8W3FKSS,5,0,0,N,Y
RAWQS3QK5WSBR,5,1,1,N,Y
R2OV7FSGLQE0GU,5,0,0,N,Y
R2MXMN0INRMZU8,1,6,7,N,Y
R1UBVDDF6UVPVN,1,0,0,N,Y
RZUZOWQPJGXFO,2,1,1,N,Y
R27G2KZQYAWBDX,2,0,0,N,Y
R3SI8KD6F3Z0EE,5,1,1,N,Y
R19OO9LXAQKZ3Q,5,1,1,N,Y
R2DQS19T724ZIK,1,2,2,N,Y
R2P9OBE4QWPBI0,5,0,0,N,Y
R1KY1HNOHCO4BO,1,1,1,N,Y
RCZEEFD8AL4OQ,3,0,0,N,Y
R1E2QVPQD5UH2T,1,1,1,N,Y
R3OH1LGYNASHLE,3,0,0,N,N
R11BVFWKK33NAR,5,0,0,N,Y
R3T4FGZXW2FYNF,4,1,1,N,N
RE0YKUEU7IEMM,3,0,0,N,Y
R327VTWGVGAQ04,3,0,1,N,Y
R3BIAN45A3YI6P,5,2,2,N,Y
REXHXI546ZYWJ,2,0,0,N,Y
R27IJ5RXWT056C,5,0,0,N,Y
RI1NX4ZO96VIQ,4,0,0,N,Y
R3LGG8GE2H9TN3,5,0,0,N,Y
R2JRF3M2TGICXU,1,1,1,N,Y
R19H5K49IZWVR7,3,0,1,N,Y
R1ICYC6UE4FLYJ,4,0,0,N,Y
R1ZL00N1DKH10Y,5,0,0,N,Y
R3PN31SFEW64PU,2,0,2,N,Y
ROXUVTXFVG0FB,5,0,0,N,Y
R7S8PR3TCH5UG,5,0,0,N,Y
R1YFXS575T3PAR,3,0,0,N,Y
R2NCKCJ63WY754,5,1,1,N,N
R1MJZGM9205YQW,5,5,8,N,Y
R2JA3WAGB9468K,5,0,0,N,Y
R4ULDN2YBPF3L,5,0,0,N,Y
R2SFWXQVCMVJYN,4,0,0,N,N
R1L6727M06CELM,5,1,1,N,Y
R1NLFWSFJ310M9,5,1,1,N,N
R134AT4QHKK5HH,3,0,0,N,Y
R32L0K26ERTIKL,5,0,0,N,Y
R32T1V3XP98LPV,5,0,0,N,Y
RM8IR1382SXZR,4,0,0,N,Y
R29XJ585YYSFZ,5,0,0,N,Y
RPBN6N1BG52BQ,4,0,2,N,Y
R3FDW85HJ6Z4G7,2,0,0,N,N
R2WXE1R4LBSME,4,0,1,N,Y
R2L8DFDLNTS209,5,0,0,N,Y
R1Y2BUWZ059IGG,5,0,0,N,N
R3UT3PWAG9IVVO,5,0,0,N,Y
R3HJK27NSRMGHD,5,0,0,N,Y
R2P9GJU5WLAW29,1,2,2,N,Y
RWCIVJ97XA40X,5,0,0,N,Y
R2VQX94WFPH6G4,5,0,0,N,Y
R12CEX4MMJO09L,5,0,0,N,Y
R1DZ9BLBHPQ6XX,5,0,0,N,Y
R3OJ5RYZFF6K0E,5,1,1,N,Y
R3700M0HJCLDV1,5,1,1,N,Y
R3RFBMBX0OOD7M,4,1,1,N,Y
R2J7N3M82M1OTN,5,0,0,N,N
R1CKANMIPFZZGI,4,0,0,N,Y
R286NVLNXTHV1F,4,0,0,N,Y
R2WRZABBF2HJ93,4,2,2,N,Y
R2VV20WGL5ZNSG,1,1,2,N,Y
RUUS0CFZU0FI0,1,1,1,N,Y
R105MHMFLZV22C,5,0,0,N,Y
RGGUAVVJ16G8Q,4,5,6,N,Y
R1G856BHJ9F9HX,3,0,2,N,Y
R363MC1DY51T7,4,0,0,N,Y
R1MJ1W7YRKBTL6,3,0,0,N,Y
R2Z15VGRI59RF8,5,0,0,N,Y
R3PRMQV3YY9VPL,4,0,0,N,Y
R3IY6RCBRS0IT9,5,0,0,N,Y
R238LLPT33FKLO,2,0,0,N,N
RZV20774IVV46,1,3,3,N,Y
R3UA8WN5Z71WBK,3,1,4,N,Y
RSXKT8ORV8HTK,4,6,6,N,Y
R1L4VZDEGEVIS2,5,0,1,N,Y
R2LJSKJSW16DPH,3,0,0,N,Y
R2P1736WV2E3VU,4,0,0,N,Y
R3MT9L02ZMJ3YZ,5,0,0,N,Y
RPXB4QP5HYFH2,5,0,1,N,Y
R6V4G721Y53JX,5,0,0,N,N
R3GC90WDU8LBHX,5,0,0,N,Y
R13UWRAP1LR0D6,5,0,0,N,Y
R6W8L0V629L8A,4,4,5,N,Y
R2JBE8KG23JVWQ,5,0,0,N,N
RIHD20LXP4K3C,4,0,0,N,Y
R2G6KOVT314ID,2,0,0,N,N
R17OTBLRP72IP0,5,0,1,N,Y
R1AEDE1Y9W2F1I,5,0,0,N,Y
RXCMJ14L76X8Z,5,0,0,N,Y
R11131BG03N8FP,4,0,0,N,Y
R2DLJH0DEXZAQR,5,1,1,N,Y
R3J5C1337U5BGS,5,0,0,N,Y
R3PHSWFT5LIJ52,5,0,0,N,Y
R246H6LVBPA8O,2,0,0,N,Y
R18X5M4YLHPY5K,5,1,2,N,Y
RLZ3YGGI24GRG,5,13,15,N,Y
R3I4PO5DJZS9S2,5,3,4,N,Y
RI4MKOA5JHVWB,5,0,0,N,Y
R303VBBJ9Q4FS7,5,0,0,N,Y
RSH0RCYXN7SVZ,3,0,0,N,Y
R36ZACFUB01HAT,5,0,0,N,Y
R2YB8VQK1O606H,5,2,2,N,Y
R1NU1T7F1AYPXC,3,0,3,N,Y
RVPP7W80152X3,3,0,0,N,Y
R9UIZFSECOFFR,5,0,0,N,Y
R23ZKMW1OGB51F,2,0,0,N,Y
R1WIZ85QOIZED7,2,0,0,N,Y
RDC4KPZFUGWNB,1,0,0,N,Y
RL640MY4TNDLC,5,0,0,N,Y
R2MKNJL5L9EYBH,5,0,0,N,Y
R395AM1E6SNH56,1,1,1,N,Y
R1U2XODZ3XINMM,5,0,0,N,Y
R281LKG4M1T6XF,1,0,0,N,Y
R18TF56BKBLQQQ,5,0,0,N,Y
RXK7ZLOWSQ2O3,5,7,7,N,N
R6XENVS0CUR8M,2,0,1,N,N
R2LZEJT8W54CP8,5,0,0,N,Y
R3M0F66HG4EYUY,3,0,0,N,Y
R342QSSXIQCVPQ,4,0,0,N,Y
R5KVQ55FZVP6Q,5,0,0,N,Y
R3CNYDQZ8H95AW,5,0,0,N,Y
RDM2UFEY2OYTQ,1,0,0,N,Y
RUD7ABXR9ERJO,5,1,1,N,Y
R31I0Q3MFW9V3Q,5,4,4,N,Y
R2R54QQBKLEGA6,1,1,1,N,Y
R3LM30S47N6H40,4,0,0,N,Y
R1YI0VI8KOY7UJ,5,2,2,N,Y
RDGPR7KDQI3IW,5,0,0,N,Y
R2D413MX9JB2JJ,1,1,1,N,Y
R37JGERFANZI2L,5,0,0,N,Y
RJ3LQ64GJPWIX,2,0,0,N,Y
RRP1EP3EVQAFG,4,0,0,N,Y
R3F7K172MYNDDN,5,0,0,N,Y
RP3JMYL3602G3,5,0,0,N,Y
REJPV3D7KNY02,5,0,0,N,Y
R3QR87NHWHWJAP,4,0,0,N,Y
RY6UZSH7OCF9Y,1,0,0,N,Y
R3N88T7Q9G1TVV,4,14,17,N,Y
R1NHHIIANQRZYM,5,3,3,N,Y
R26F3YRMKVHP76,4,0,0,N,Y
R1RK6F43RCGULU,4,2,2,N,Y
R1DHWX6HEGYCGB,5,1,2,N,Y
R2VY1DM0GXNX1X,2,0,0,N,Y
RAJLR0YA05YSH,1,0,0,N,Y
REACWCBYPDVNT,5,2,2,N,Y
RWRVK428H15TK,5,0,0,N,Y
R1UMK4UASNRJBZ,4,0,0,N,Y
R2GIRHOQWRFA36,5,0,0,N,Y
R1S1TZ3P58Y6HL,5,0,0,N,Y
R20KIL1TGDHW3S,5,0,0,N,Y
RB9DB1XOHH6RP,2,0,1,N,Y
R2QIII851O7MSP,3,0,0,N,Y
RPCHLGOW8F7RT,5,0,0,N,Y
R8JT21U1S504L,4,1,1,N,Y
R1LXQ8C7HOXBBZ,4,0,0,N,Y
R323UJJQ8J2MR5,4,0,0,N,Y
R1OJXJ8S08D5DO,5,0,0,N,Y
R2V98QJARN4QIE,5,0,0,N,Y
R3K4BA2T60P4H9,2,0,0,N,Y
R1PSN5KW8ZY8O2,1,4,6,N,Y
R2DPS6RBP89Z4A,5,6,7,N,Y
R5TV8HBSJQEYB,2,1,2,N,Y
R1WYOKV6M8ZVJ5,5,0,0,N,Y
R1J8848IP6MDGN,4,0,4,N,Y
R2LS3A2HE26A89,5,0,0,N,Y
RGQ82IDIWIAUY,5,0,0,N,Y
R2NVZ3I8NCOL85,4,1,1,N,Y
R376R9BBU2UCOA,5,1,1,N,Y
R2XMH46HHSMH4R,5,0,0,N,Y
R2AOXBQG7ZA6Z4,1,0,0,N,N
R3NTL2TN3TG15,5,0,0,N,Y
R2P81XHAPKVPOG,5,0,0,N,Y
R1MT0XXKZK5EXT,5,2,3,N,Y
R2X6KBWEF64E5E,3,0,0,N,Y
R2ONARIB4SLDPT,5,0,0,N,Y
R39NYHA4XDK5XJ,3,0,0,N,Y
RY4R8WW6IRTPL,1,4,4,N,N
R1YM84QDUU4SNO,5,3,5,N,Y
R2MGTVJMIV4E99,4,0,0,N,Y
R2W6EHI817MCQH,5,0,0,N,Y
RFJX1DZ2M535V,5,0,0,N,Y
RC4OM02M4KVBZ,5,0,0,N,Y
RHX67KMAG9926,1,1,1,N,N
RAURRX756F7ZV,1,0,0,N,N
RQIFF39Z8KQSW,5,0,1,N,Y
R3ASN6B2ZO8XUZ,4,7,10,N,N
R2EG8HMJ0N7PUX,2,0,0,N,Y
R3NTYAH8FWGMBF,4,1,1,N,Y
R14QNWFRCJ47C0,4,0,2,N,Y
R3AJJ4I7YDCTMK,3,0,0,N,Y
R32QRQD4MKA1XU,4,0,0,N,Y
RREZ52CCUZH9,1,4,5,N,N
R1AX5ZT4KH8I7V,3,13,13,N,N
R21JR435J0XI9J,5,0,0,N,Y
R4N0CTEJN0VIM,5,0,0,N,Y
R96GA89R80QZ,5,0,0,N,Y
R1ED08BTK5ZKZC,5,0,1,N,Y
RQ1ITUP3N2CVT,3,0,0,N,Y
R3PFFJ5IO8XJ31,4,1,3,N,Y
R1O8G4YQZ1AS8X,5,0,0,N,N
R2QR0LTV9ZT9A9,5,0,0,N,Y
R2WTSWOR9ZC98Y,5,0,0,N,Y
R1V53N3SW4IJ0B,5,0,0,N,Y
R1TVOPQMK3430C,5,1,1,N,Y
R1UNEXBFDOKXOC,4,1,2,N,Y
R3FS90JS57UE7R,4,0,2,N,Y
R1G8FFGRS15F3P,5,2,5,N,Y
R2WKYCEXN05QAP,4,1,1,N,Y
RARHFQBYLAW8L,5,0,0,N,Y
R3SMJVV2SM8JV5,4,0,0,N,Y
RP4QKYZYBK17U,5,0,0,N,Y
R30EOKC8JUBG33,5,0,0,N,Y
RTTKU5869MOUR,4,0,0,N,Y
R16OGXWNETSVS0,1,1,1,N,Y
R28U4FEWXJ9P6J,5,0,0,N,Y
RK7WHVW409EDY,5,0,0,N,Y
R2XIFBSXYQ2BMB,4,0,0,N,N
R1ZBPJ4SHA3QYJ,5,0,0,N,Y
R128CGDR68YXBE,5,0,0,N,Y
R2PWR8NUBMEY9W,5,1,1,N,Y
R15P121108H8IE,5,0,0,N,Y
R23TC203QVIWZT,2,0,0,N,Y
R3GNVU7X71G966,5,0,0,N,Y
R1F2MJGZE1XL25,5,0,0,N,Y
R171XF1NNGB6CR,1,0,0,N,Y
RIXDL3STD0E6V,3,0,0,N,Y
R3VUWKAY30VD1Y,1,0,0,N,Y
R196N4T1EVZESZ,4,0,0,N,Y
R1REBPYY692X69,3,0,0,N,Y
R2ADOM0AMZ1YO3,3,0,0,N,Y
R1FFNEVJGERWQ4,2,0,0,N,Y
RARAZW5B6JZGD,1,1,3,N,Y
RQBZOLYX034TG,3,0,0,N,Y
R2RWGZE2MM6KBO,2,3,4,N,Y
R2ZAG4Y3GSMPTI,5,0,0,N,N
R1UWQQ54J7LQZ2,5,0,1,N,Y
R1C8TAUMBNJB9R,5,1,1,N,Y
R2RQC07BODPNAR,2,0,0,N,Y
RFP32IQ76KV5N,5,0,0,N,Y
R3M1HXQA597WT6,1,1,1,N,Y
RSPAZLMMD088Y,5,2,2,N,Y
R34IU27YMZPY61,2,0,0,N,Y
R15BC34OX5PQES,5,0,0,N,Y
R1HDNZJ40WZ2AM,5,1,1,N,Y
R2PJ68I16E9Z4U,5,4,6,N,Y
R23IJT9N5S3UJ4,5,0,0,N,Y
R2LRKNZCPKQR8K,1,0,0,N,Y
RFGTM9KA510D6,5,1,1,N,Y
R14U9I5U7AGK1L,5,5,5,N,Y
R3QNFW04VBHPNJ,5,0,0,N,Y
R39Q1KQVSR1LZO,5,1,2,N,Y
R8UM64KI9J53A,5,0,0,N,Y
R1A8DJJSNOJO8Q,5,0,0,N,N
RZN3ZG68J0CC7,3,0,0,N,Y
R14TNOGUYLEEJZ,5,0,0,N,Y
R257BUK4XDO701,5,0,0,N,Y
R65Y4RZII6WZC,5,2,2,N,N
R14IFA7PF1B9GF,5,1,1,N,N
R12TDCP5PFOMEO,5,0,0,N,Y
RHURM12T1544E,5,0,1,N,Y
R1YEFWEPSVE09G,4,0,0,N,Y
R2G1O13X29L6WV,1,0,1,N,Y
R164QLPYLSCAKF,5,0,0,N,Y
R2C4KCWE8LS9YU,5,1,1,N,Y
RVVNQ24I9N8N3,5,0,0,N,Y
R31W0E194DCL5Y,4,0,0,N,Y
R2JZGKCN68TSP9,5,0,0,N,Y
RF8LFHT3RNKON,2,0,1,N,Y
R2S09VPX6MUL21,5,1,1,N,Y
R4FLEG0HU512Y,1,0,0,N,Y
RRQA158M6LU6P,5,0,0,N,Y
R1YUYCTBY06D9,5,1,1,N,Y
RS2BXCN1KQR10,4,0,0,N,Y
R2MMZG6F58G921,4,0,0,N,Y
RJIZNZYR2X0GH,1,0,0,N,N
R3VOZC8UAQELMN,3,0,0,N,Y
R3CO31SQCQAE6G,4,1,3,N,Y
R4NY3N48U9TB2,5,0,0,N,Y
R1H7C413VJ6P8A,5,0,0,N,Y
R3N3YXITVZBFGK,2,0,0,N,N
R3LLZD7JYG8I1Q,1,0,0,N,Y
R2AZKHNMQ5J7RR,5,0,0,N,Y
R2TZNDQUACBDLB,5,0,0,N,Y
R1FFLF775YZLNR,4,3,3,N,Y
R1JA6NZIWV9HJM,1,0,2,N,Y
RL2ZTV8LR68J6,4,0,0,N,Y
R1H0KVQ63HCT5J,5,0,1,N,Y
R1DI6HN1BZIROO,4,0,0,N,N
R34QKK4GCWWRJO,1,0,0,N,Y
R2MKWOR01LJZ6H,5,0,0,N,Y
R2YH0MPUSPNB0F,4,0,0,N,N
RK54P4UQGZQBQ,1,2,7,N,Y
R34LR2K9IY1LR8,3,0,0,N,Y
RUVDJK1LEY22H,5,0,0,N,Y
RJVW5EY7DKJGN,5,0,0,N,Y
RSSS42ZIXUU5Y,1,0,0,N,Y
R2HV0RJX8C3TBA,1,0,0,N,Y
R1SCP7YUJ2YT6,4,0,0,N,Y
R1R08WC569CWVX,2,2,2,N,Y
R3R36GQMJLYTV5,4,0,0,N,Y
R1S5K7HDTW295M,1,0,0,N,Y
R2COP01ADH7L3P,5,0,0,N,Y
R1NU51CC5TGVNB,4,0,5,N,Y
R1RLC4O4H6ZW9,1,0,1,N,Y
R3GA2P83NKB9S8,5,0,0,N,Y
R13D9AWUVBHQUK,5,2,2,N,Y
R3NT6D9OYJ0YH9,5,0,0,N,Y
R22RHPGQWY9F1N,3,0,1,N,N
R27XO9ICSC8DU5,5,0,0,N,Y
R1T9T7QVD8L5Q9,5,0,0,N,Y
R3C1GGICISIHJL,3,0,0,N,Y
R1Q6RMB583WHGD,5,0,0,N,Y
R2V9ECGVVZ6EHZ,5,0,0,N,Y
RVULANHVE3KM0,5,0,0,N,Y
R2O8PQV52SSXCE,4,1,2,N,Y
R15AVVMY14Z26O,5,0,0,N,Y
R325AQOA2CNJO2,5,0,0,N,Y
R31QWOR4EBFCVE,4,0,0,N,Y
R1TF6CPUBOX7GA,5,0,0,N,Y
RAGFOTMKLVZ6,5,1,2,N,Y
R3RHDUTC71APF8,5,0,0,N,Y
R2SD44W3S1N9Q3,5,1,1,N,Y
RNC7PCAW11VE5,5,0,0,N,Y
RF76IO4PSD7V4,5,0,0,N,Y
R2QBDEY38MLGG1,5,1,2,N,Y
R2MX1B9MOLM2SL,5,0,0,N,Y
R1VGCGWP0DV4VA,2,0,0,N,Y
R1E6J2WC17R82,5,0,0,N,Y
RWW4TSDBFXS76,5,0,0,N,Y
R2UWI3VZEVBDVX,5,6,6,N,Y
R2B810WUZBBIDW,5,0,0,N,N
R131F0GUAL6AWP,4,0,0,N,Y
R3M6MU65U7M6S0,4,0,1,N,Y
R1P9DBN38LUCGM,5,0,0,N,Y
RJ8J8H5ZIRZT1,4,0,0,N,Y
R3P3KYVYCZA83D,5,0,0,N,Y
